student_id,topic_id,subject,grade,ability,diligence,difficulty,learned_on,R0,lambda_true,threshold,t_threshold_days,next_review_date
S049,T004,Math,10,0.6536681040522425,0.4995695214044142,0.6123679256616388,2023-01-27,0.8389936564885693,0.04917688959953279,0.6,6.817704274354656,2023-02-03
S049,T010,Math,10,0.6536681040522425,0.4995695214044142,0.3628169331174045,2023-05-24,0.8889038549974162,0.03738740199884218,0.6,10.513151591868677,2023-06-04
S049,T018,Math,10,0.6536681040522425,0.4995695214044142,0.6392227398350688,2023-01-19,0.8336226936538833,0.05044558621135006,0.6,6.518929876396064,2023-01-26
S049,T019,Chemistry,10,0.6536681040522425,0.4995695214044142,0.5470754029258438,2023-01-02,0.8520521610357283,0.0460922880142475,0.6,7.609040616592904,2023-01-10
S049,T020,Math,10,0.6536681040522425,0.4995695214044142,0.6156929804439206,2023-06-03,0.838328645532113,0.04933397449720308,0.6,6.779922968548001,2023-06-10
S049,T028,Math,10,0.6536681040522425,0.4995695214044142,0.344259115708513,2023-05-27,0.8926154184791945,0.036510678744779285,0.6,10.879725717456024,2023-06-07
S049,T033,Math,10,0.6536681040522425,0.4995695214044142,0.5384550976132614,2023-02-14,0.8537762220982448,0.04568504065545832,0.6,7.721115362066371,2023-02-22
S049,T048,Math,10,0.6536681040522425,0.4995695214044142,0.5726037616248777,2023-04-28,0.8469464892959215,0.04729831915553777,0.6,7.287951598456725,2023-05-06
S050,T001,Chemistry,7,0.6841176789552351,0.40654324383082024,0.5341543342568963,2023-01-31,0.8668162047307149,0.04604535950723143,0.6,7.989888950776995,2023-02-08
S050,T005,Math,7,0.6841176789552351,0.40654324383082024,0.7296418197747374,2023-05-03,0.8277187076271466,0.05539515765056711,0.6,5.808155983435345,2023-05-09
S050,T009,Math,7,0.6841176789552351,0.40654324383082024,0.749472907012753,2023-06-27,0.8237524901795434,0.056343641192350684,0.6,5.625132612457938,2023-07-03
S050,T023,Math,7,0.6841176789552351,0.40654324383082024,0.5861978284086942,2023-01-09,0.8564075059003553,0.04853450178508211,0.6,7.331210847001422,2023-01-17
S050,T027,Math,7,0.6841176789552351,0.40654324383082024,0.6649714399652533,2023-01-02,0.8406527835890434,0.052302095220152126,0.6,6.448098431199778,2023-01-09
S050,T033,Math,7,0.6841176789552351,0.40654324383082024,0.5384550976132614,2023-02-09,0.8659560520594418,0.046251056916135895,0.6,7.932889069423455,2023-02-17
S050,T035,Physics,7,0.6841176789552351,0.40654324383082024,0.6578442987810492,2023-06-06,0.8420782118258843,0.051961217484501464,0.6,6.523004257313577,2023-06-13
S050,T046,Chemistry,7,0.6841176789552351,0.40654324383082024,0.7676272263960915,2023-06-21,0.8201216263028758,0.05721192808659471,0.6,5.462549668483461,2023-06-27
S050,T048,Math,7,0.6841176789552351,0.40654324383082024,0.5726037616248777,2023-02-19,0.8591263192571186,0.04788432318137753,0.6,7.496948603553128,2023-02-27
S050,T049,Math,7,0.6841176789552351,0.40654324383082024,0.5188470716289035,2023-04-03,0.8698776572563134,0.04531324197387815,0.6,8.196785454345127,2023-04-12
S050,T050,Chemistry,7,0.6841176789552351,0.40654324383082024,0.5228042285646641,2023-03-20,0.8690862258691613,0.045502505335022994,0.6,8.142687674978625,2023-03-29
S051,T001,Chemistry,12,0.7624576864762915,0.31466349275868305,0.5341543342568963,2023-05-16,0.8981522077391374,0.045520245362758095,0.6,8.862208274078464,2023-05-25
S051,T002,Math,12,0.7624576864762915,0.31466349275868305,0.1903238767842207,2023-04-08,0.9669182992336725,0.02926302301382578,0.6,16.306734527812726,2023-04-25
S051,T014,Math,12,0.7624576864762915,0.31466349275868305,0.8945256436960216,2023-01-27,0.8260779458513123,0.06255956337080089,0.6,5.111280547066013,2023-02-02
S051,T020,Math,12,0.7624576864762915,0.31466349275868305,0.6156929804439206,2023-06-07,0.8818444785017325,0.04937561033198489,0.6,7.799114875228448,2023-06-15
S051,T022,Math,12,0.7624576864762915,0.31466349275868305,0.5396286165339547,2023-06-14,0.8970573512837257,0.04577908404980499,0.6,8.785456282444983,2023-06-23
S051,T024,Math,12,0.7624576864762915,0.31466349275868305,0.7391177912813702,2023-05-09,0.8571595163342426,0.05521146503755237,0.6,6.460512852367468,2023-05-16
S051,T027,Math,12,0.7624576864762915,0.31466349275868305,0.6649714399652533,2023-05-10,0.8719887865974659,0.05170562751353384,0.6,7.2302944027847085,2023-05-18
S051,T033,Math,12,0.7624576864762915,0.31466349275868305,0.5384550976132614,2023-06-14,0.8972920550678644,0.045723596940941434,0.6,8.801839131407837,2023-06-23
S051,T045,Math,12,0.7624576864762915,0.31466349275868305,0.4964385693952015,2023-02-14,0.9056953607114764,0.04373694326694144,0.6,9.414771976971535,2023-02-24
S051,T047,Math,12,0.7624576864762915,0.31466349275868305,0.5229899943341453,2023-04-13,0.9003850757236875,0.04499236555293163,0.6,9.021372260123737,2023-04-23
S052,T009,Math,11,0.7580703078052354,0.9254426351380681,0.749472907012753,2023-04-14,0.8533335417195436,0.046566948311616306,0.6,7.56375177164121,2023-04-22
S052,T011,Math,11,0.7580703078052354,0.9254426351380681,0.6602993029112626,2023-03-24,0.8711682625398417,0.04304200235880084,0.6,8.663757857706461,2023-04-02
S052,T024,Math,11,0.7580703078052354,0.9254426351380681,0.7391177912813702,2023-02-24,0.8554045648658202,0.04615762064502642,0.6,7.683343988147413,2023-03-04
S052,T029,Physics,11,0.7580703078052354,0.9254426351380681,0.8940176758141973,2023-01-09,0.8244245879592548,0.05228066262114908,0.6,6.077888127319523,2023-01-16
S052,T039,Math,11,0.7580703078052354,0.9254426351380681,0.5060518056476833,2023-02-15,0.9020177619925576,0.03694474861774586,0.6,11.035521195684076,2023-02-27
S052,T043,Math,11,0.7580703078052354,0.9254426351380681,0.6575320125729744,2023-05-23,0.8717217206074993,0.042932614059690344,0.6,8.700625345051247,2023-06-01
S052,T044,Math,11,0.7580703078052354,0.9254426351380681,0.6762110936159618,2023-03-12,0.8679859043989019,0.0436709799897009,0.6,8.45517595958817,2023-03-21
S052,T047,Math,11,0.7580703078052354,0.9254426351380681,0.5229899943341453,2023-03-19,0.8986301242552651,0.03761429876389019,0.6,10.739050777899086,2023-03-30
S052,T049,Math,11,0.7580703078052354,0.9254426351380681,0.5188470716289035,2023-01-06,0.8994587087963135,0.03745053305351194,0.6,10.810620290090997,2023-01-17
S052,T050,Chemistry,11,0.7580703078052354,0.9254426351380681,0.5228042285646641,2023-06-02,0.8986672774091614,0.037606955623463126,0.6,10.74224704073799,2023-06-13
S053,T001,Chemistry,12,0.39334959480643633,0.5012926744883174,0.5341543342568963,2023-03-02,0.7505089710711953,0.05083005321977922,0.6,4.403338872722669,2023-03-07
S053,T004,Math,12,0.39334959480643633,0.5012926744883174,0.6123679256616388,2023-05-23,0.7348662527902468,0.054959579162799053,0.6,3.6892360082463282,2023-05-27
S053,T009,Math,12,0.39334959480643633,0.5012926744883174,0.749472907012753,2023-04-01,0.7074452565200239,0.06219845628425479,0.6,2.648467585936618,2023-04-04
S053,T021,Math,12,0.39334959480643633,0.5012926744883174,0.95,2023-02-19,0.6673398379225746,0.07278589790273257,0.6,1.4614062084152515,2023-02-21
S053,T022,Math,12,0.39334959480643633,0.5012926744883174,0.5396286165339547,2023-04-22,0.7494141146157836,0.051119084707485024,0.6,4.349883547286389,2023-04-27
S053,T024,Math,12,0.39334959480643633,0.5012926744883174,0.7391177912813702,2023-03-05,0.7095162796663005,0.06165172625578144,0.6,2.719368889871013,2023-03-08
S053,T028,Math,12,0.39334959480643633,0.5012926744883174,0.344259115708513,2023-06-03,0.7884880147808719,0.04080395395279911,0.6,6.695124481396638,2023-06-10
S053,T032,Math,12,0.39334959480643633,0.5012926744883174,0.4142303469965156,2023-02-10,0.7744937685232715,0.04449829926643635,0.6,5.736847542732554,2023-02-16
S053,T037,Chemistry,12,0.39334959480643633,0.5012926744883174,0.8104680284305565,2023-02-28,0.6952462322364632,0.06541888040452082,0.6,2.2522002467646742,2023-03-03
S053,T039,Math,12,0.39334959480643633,0.5012926744883174,0.5060518056476833,2023-02-17,0.7561294767930379,0.04934629420971584,0.6,4.686936995014047,2023-02-22
S053,T042,Math,12,0.39334959480643633,0.5012926744883174,0.3290305932753414,2023-06-28,0.7915337192675063,0.039999917501689054,0.6,6.926084907888479,2023-07-05
S053,T043,Math,12,0.39334959480643633,0.5012926744883174,0.6575320125729744,2023-03-19,0.7258334354079796,0.05734415536296385,0.6,3.320144908722959,2023-03-23
S054,T001,Chemistry,12,0.4593262440127316,0.8197009581170679,0.5341543342568963,2023-03-03,0.7768996307537134,0.044966864961014485,0.6,5.746042373256692,2023-03-09
S054,T003,Chemistry,12,0.4593262440127316,0.8197009581170679,0.6849389814464466,2023-06-17,0.7467427013158033,0.052009693905829796,0.6,4.206735542336008,2023-06-22
S054,T007,Math,12,0.4593262440127316,0.8197009581170679,0.9259074468605311,2023-06-15,0.6985490082329864,0.06326481645734944,0.6,2.403795531927811,2023-06-18
S054,T008,Math,12,0.4593262440127316,0.8197009581170679,0.5248738669320687,2023-06-24,0.7787557242186789,0.04453339414608103,0.6,5.85555559777667,2023-06-30
S054,T009,Math,12,0.4593262440127316,0.8197009581170679,0.749472907012753,2023-02-10,0.733835916202542,0.05502393578902092,0.6,3.6594219972196025,2023-02-14
S054,T015,Physics,12,0.4593262440127316,0.8197009581170679,0.5656771678625977,2023-01-23,0.770595064032573,0.046439229217447996,0.6,5.388404928677381,2023-01-29
S054,T026,Chemistry,12,0.4593262440127316,0.8197009581170679,0.7336654550008684,2023-02-13,0.736997406604919,0.054285603454475424,0.6,3.7883841207714255,2023-02-17
S054,T030,Physics,12,0.4593262440127316,0.8197009581170679,0.3936578292566362,2023-01-23,0.8049989317537654,0.03840457317266461,0.6,7.6530285564214795,2023-01-31
S054,T033,Math,12,0.4593262440127316,0.8197009581170679,0.5384550976132614,2023-05-14,0.7760394780824403,0.04516774443525521,0.6,5.695961591781614,2023-05-20
S054,T036,Math,12,0.4593262440127316,0.8197009581170679,0.6259457357623512,2023-05-03,0.7585413504526224,0.04925424535057834,0.6,4.7603542903855285,2023-05-08
S054,T040,Chemistry,12,0.4593262440127316,0.8197009581170679,0.6935356902919043,2023-04-13,0.7450233595467117,0.05241122782201709,0.6,4.130525590876687,2023-04-18
S054,T044,Math,12,0.4593262440127316,0.8197009581170679,0.6762110936159618,2023-05-15,0.7484882788819003,0.051602032899319174,0.6,4.285216620747206,2023-05-20
S055,T009,Math,10,0.6772552900812989,0.4573035778255363,0.749472907012753,2023-03-06,0.8210075346299689,0.05572316317299039,0.6,5.627868443178779,2023-03-12
S055,T021,Math,10,0.6772552900812989,0.4573035778255363,0.95,2023-05-18,0.7809021160325196,0.06520837827535128,0.6,4.041200872557334,2023-05-23
S055,T024,Math,10,0.6772552900812989,0.4573035778255363,0.7391177912813702,2023-03-31,0.8230785577762455,0.05523335155372828,0.6,5.723389672381609,2023-04-06
S055,T026,Chemistry,10,0.6772552900812989,0.4573035778255363,0.7336654550008684,2023-02-25,0.8241690250323459,0.0549754483364595,0.6,5.774322733689711,2023-03-03
S055,T028,Math,10,0.6772552900812989,0.4573035778255363,0.344259115708513,2023-01-07,0.902050292890817,0.03655597775327091,0.6,11.153869912309716,2023-01-19
S055,T031,Math,10,0.6772552900812989,0.4573035778255363,0.604474383743026,2023-01-19,0.8500072392839143,0.04886452795193568,0.6,7.128181231570767,2023-01-27
S055,T032,Math,10,0.6772552900812989,0.4573035778255363,0.4142303469965156,2023-05-14,0.8880560466332165,0.03986571595301611,0.6,9.835649303887655,2023-05-24
S055,T034,Physics,10,0.6772552900812989,0.4573035778255363,0.6591772338546266,2023-03-24,0.8390666692615942,0.05145205012807244,0.6,6.517923193077667,2023-03-31
S055,T035,Physics,10,0.6772552900812989,0.4573035778255363,0.6578442987810492,2023-01-07,0.8393332562763097,0.05138900041393149,0.6,6.532101737896723,2023-01-14
S055,T036,Math,10,0.6772552900812989,0.4573035778255363,0.6259457357623512,2023-03-18,0.8457129688800493,0.04988015326923266,0.6,6.881501840725012,2023-03-25
S055,T042,Math,10,0.6772552900812989,0.4573035778255363,0.3290305932753414,2023-02-09,0.9050959973774513,0.035835647104589204,0.6,11.472134327828492,2023-02-21
S055,T043,Math,10,0.6772552900812989,0.4573035778255363,0.6575320125729744,2023-05-25,0.8393957135179246,0.05137422883462535,0.6,6.535428301000385,2023-06-01
S055,T047,Math,10,0.6772552900812989,0.4573035778255363,0.5229899943341453,2023-03-16,0.8663041171656904,0.045010201090094015,0.6,8.160513780419413,2023-03-25
S055,T049,Math,10,0.6772552900812989,0.4573035778255363,0.5188470716289035,2023-04-07,0.8671327017067388,0.04481423498682949,0.6,8.217531068992946,2023-04-16
S056,T001,Chemistry,12,0.6770678926368313,0.724246990888247,0.5341543342568963,2023-03-05,0.8639962902033533,0.04211058387676568,0.6,8.65907774871201,2023-03-14
S056,T003,Chemistry,12,0.6770678926368313,0.724246990888247,0.6849389814464466,2023-05-21,0.8338393607654433,0.048706054547613786,0.6,6.757088387800538,2023-05-28
S056,T004,Math,12,0.6770678926368313,0.724246990888247,0.6123679256616388,2023-06-07,0.8483535719224048,0.04553172427657839,0.6,7.607176033896885,2023-06-15
S056,T005,Math,12,0.6770678926368313,0.724246990888247,0.7296418197747374,2023-06-08,0.8248987930997851,0.05066140122642565,0.6,6.28350264415364,2023-06-15
S056,T006,Chemistry,12,0.6770678926368313,0.724246990888247,0.05,2023-03-02,0.9608271570547325,0.02093319101036089,0.6,22.49369816391585,2023-03-25
S056,T013,Chemistry,12,0.6770678926368313,0.724246990888247,0.40772158707475514,2023-05-06,0.8892828396397815,0.03658028957016897,0.6,10.756767897308569,2023-05-17
S056,T028,Math,12,0.6770678926368313,0.724246990888247,0.344259115708513,2023-06-12,0.90197533391303,0.0338043778550365,0.6,12.059311377547168,2023-06-25
S056,T033,Math,12,0.6770678926368313,0.724246990888247,0.5384550976132614,2023-01-07,0.8631361375320803,0.04229870355014004,0.6,8.59701934276181,2023-01-16
S056,T034,Physics,12,0.6770678926368313,0.724246990888247,0.6591772338546266,2023-03-27,0.8389917102838073,0.04757921004561321,0.6,7.04658968504542,2023-04-04
S056,T039,Math,12,0.6770678926368313,0.724246990888247,0.5060518056476833,2023-05-09,0.8696167959251959,0.04088135128131628,0.6,9.078051074973528,2023-05-19
S057,T001,Chemistry,7,0.6772571529459072,0.7681171440335157,0.5341543342568963,2023-03-01,0.8640719943269837,0.04154301581135857,0.6,8.779488676025464,2023-03-10
S057,T003,Chemistry,7,0.6772571529459072,0.7681171440335157,0.6849389814464466,2023-01-18,0.8339150648890736,0.04804959247541595,0.6,6.851294346863348,2023-01-25
S057,T007,Math,7,0.6772571529459072,0.7681171440335157,0.9259074468605311,2023-06-29,0.7857213718062567,0.05844773196150055,0.6,4.61391018129799,2023-07-04
S057,T009,Math,7,0.6772571529459072,0.7681171440335157,0.749472907012753,2023-05-15,0.8210082797758123,0.050834325151826294,0.6,6.169129583949461,2023-05-22
S057,T012,Math,7,0.6772571529459072,0.7681171440335157,0.36038519862874197,2023-04-01,0.8988258214526145,0.034044625067437224,0.6,11.871466132752733,2023-04-13
S057,T015,Physics,7,0.6772571529459072,0.7681171440335157,0.5656771678625977,2023-06-02,0.8577674276058433,0.04290327189410142,0.6,8.33044493700207,2023-06-11
S057,T017,Physics,7,0.6772571529459072,0.7681171440335157,0.7566121915239759,2023-01-11,0.8195804228735677,0.051142395654126115,0.6,6.097932462456423,2023-01-18
S057,T019,Chemistry,7,0.6772571529459072,0.7681171440335157,0.5470754029258438,2023-01-02,0.8614877805931942,0.042100578702827025,0.6,8.592072316424117,2023-01-11
S057,T020,Math,7,0.6772571529459072,0.7681171440335157,0.6156929804439206,2023-02-09,0.8477642650895788,0.04506152689579536,0.6,7.671132703687222,2023-02-17
S057,T025,Math,7,0.6772571529459072,0.7681171440335157,0.7489946679324371,2023-03-06,0.8211039275918754,0.050813688440477865,0.6,6.173927586149745,2023-03-13
S057,T027,Math,7,0.6772571529459072,0.7681171440335157,0.6649714399652533,2023-04-22,0.8379085731853122,0.047187964041343296,0.6,7.077638225936368,2023-04-30
S057,T035,Physics,7,0.6772571529459072,0.7681171440335157,0.6578442987810492,2023-01-19,0.8393340014221531,0.04688041754125241,0.6,7.16032587380218,2023-01-27
S057,T037,Chemistry,7,0.6772571529459072,0.7681171440335157,0.8104680284305565,2023-01-23,0.8088092554922516,0.05346635328622596,0.6,5.585446501520259,2023-01-29
S057,T041,Math,7,0.6772571529459072,0.7681171440335157,0.7641046880064353,2023-04-20,0.8180819235770759,0.05146570776631363,0.6,6.0240661384038265,2023-04-27
S058,T001,Chemistry,7,1.0,0.6560280065058912,0.5341543342568963,2023-06-04,0.98,0.03661985586706232,0.6,13.397729314651983,2023-06-18
S058,T002,Math,7,1.0,0.6560280065058912,0.1903238767842207,2023-02-03,0.98,0.02354134246116239,0.6,20.840906471577917,2023-02-24
S058,T005,Math,7,1.0,0.6560280065058912,0.7296418197747374,2023-06-01,0.9540716360450525,0.044055746563958866,0.6,10.52777764039575,2023-06-12
S058,T008,Math,7,1.0,0.6560280065058912,0.5248738669320687,2023-01-02,0.98,0.03626684840747617,0.6,13.528137624093429,2023-01-16
S058,T010,Math,7,1.0,0.6560280065058912,0.3628169331174045,2023-06-15,0.98,0.030102578386160327,0.6,16.298368536897,2023-07-02
S058,T014,Math,7,1.0,0.6560280065058912,0.8945256436960216,2023-06-11,0.9210948712607957,0.050327544930576604,0.6,8.516874512650036,2023-06-20
S058,T023,Math,7,1.0,0.6560280065058912,0.5861978284086942,2023-01-06,0.98,0.03859946971790406,0.6,12.710612866810957,2023-01-19
S058,T024,Math,7,1.0,0.6560280065058912,0.7391177912813702,2023-05-12,0.952176441743726,0.04441619054932998,0.6,10.397575628541276,2023-05-23
S058,T029,Physics,7,1.0,0.6560280065058912,0.8940176758141973,2023-03-18,0.9211964648371606,0.05030822301011314,0.6,8.522337890448759,2023-03-27
S058,T031,Math,7,1.0,0.6560280065058912,0.604474383743026,2023-05-22,0.9791051232513948,0.03929466750727595,0.6,12.462488953558887,2023-06-04
S058,T036,Math,7,1.0,0.6560280065058912,0.6259457357623512,2023-05-08,0.9748108528475298,0.04011138795517246,0.6,12.099152500650236,2023-05-21
S058,T037,Chemistry,7,1.0,0.6560280065058912,0.8104680284305565,2023-02-17,0.9379063943138887,0.04713018813967995,0.6,9.478436509613703,2023-02-27
S058,T039,Math,7,1.0,0.6560280065058912,0.5060518056476833,2023-06-12,0.98,0.035550900836560144,0.6,13.800576213357727,2023-06-26
S058,T046,Chemistry,7,1.0,0.6560280065058912,0.7676272263960915,2023-06-07,0.9464745547207817,0.045500623359858834,0.6,10.017762348392175,2023-06-18
S059,T001,Chemistry,6,0.6856335766039751,0.7324797347580086,0.5341543342568963,2023-06-21,0.8674225637902108,0.0418397100693751,0.6,8.809730955760632,2023-06-30
S059,T011,Math,6,0.6856335766039751,0.7324797347580086,0.6602993029112626,2023-04-27,0.8421935700593375,0.04732192433951535,0.6,7.16539385326222,2023-05-05
S059,T015,Physics,6,0.6856335766039751,0.7324797347580086,0.5656771678625977,2023-05-18,0.8611179970690704,0.043209680905881,0.6,8.36159579947788,2023-05-27
S059,T018,Math,6,0.6856335766039751,0.7324797347580086,0.6392227398350688,2023-02-06,0.8464088826745763,0.046405944605290565,0.6,7.414414325851716,2023-02-14
S059,T019,Chemistry,6,0.6856335766039751,0.7324797347580086,0.5470754029258438,2023-04-21,0.8648383500564213,0.04240125499501106,0.6,8.622691845967523,2023-04-30
S059,T021,Math,6,0.6856335766039751,0.7324797347580086,0.95,2023-04-22,0.78425343064159,0.05991221083759264,0.6,4.469916274571639,2023-04-27
S059,T024,Math,6,0.6856335766039751,0.7324797347580086,0.7391177912813702,2023-04-24,0.826429872385316,0.050747347059920705,0.6,6.309401931265648,2023-05-01
S059,T027,Math,6,0.6856335766039751,0.7324797347580086,0.6649714399652533,2023-03-14,0.8412591426485393,0.04752497370963822,0.6,7.111420948520776,2023-03-22
S059,T031,Math,6,0.6856335766039751,0.7324797347580086,0.604474383743026,2023-05-31,0.8533585538929848,0.044895793739474645,0.6,7.8459499021225,2023-06-08
S059,T035,Physics,6,0.6856335766039751,0.7324797347580086,0.6578442987810492,2023-06-26,0.8426845708853802,0.04721523075657281,0.6,7.193929857146441,2023-07-04
S059,T037,Chemistry,6,0.6856335766039751,0.7324797347580086,0.8104680284305565,2023-01-16,0.8121598249554787,0.05384820230963676,0.6,5.622610994499496,2023-01-22
S059,T049,Math,6,0.6856335766039751,0.7324797347580086,0.5188470716289035,2023-05-05,0.8704840163158093,0.041174462025706404,0.6,9.037634592359439,2023-05-15
S060,T001,Chemistry,8,0.7703348460270898,0.7403018591968279,0.5341543342568963,2023-01-03,0.9013030715594567,0.04011146895372,0.6,10.14452795860424,2023-01-14
S060,T003,Chemistry,8,0.7703348460270898,0.7403018591968279,0.6849389814464466,2023-02-15,0.8711461421215466,0.04639383297467724,0.6,8.03727716046201,2023-02-24
S060,T006,Chemistry,8,0.7703348460270898,0.7403018591968279,0.05,2023-02-28,0.98,0.01993943004380095,0.6,24.605664022026698,2023-03-25
S060,T020,Math,8,0.7703348460270898,0.7403018591968279,0.6156929804439206,2023-03-17,0.8849953423220518,0.04350873430314892,0.6,8.932751850629439,2023-03-26
S060,T022,Math,8,0.7703348460270898,0.7403018591968279,0.5396286165339547,2023-04-19,0.9002082151040449,0.04033955208193612,0.6,10.057038576988262,2023-04-30
S060,T036,Math,8,0.7703348460270898,0.7403018591968279,0.6259457357623512,2023-03-18,0.8829447912583657,0.043935910029117994,0.6,8.793103844232538,2023-03-27
S060,T038,Chemistry,8,0.7703348460270898,0.7403018591968279,0.6016361742725164,2023-02-18,0.8878067035563326,0.0429230647738779,0.6,9.128527750056692,2023-02-28
S060,T041,Math,8,0.7703348460270898,0.7403018591968279,0.7641046880064353,2023-06-20,0.8553130008095489,0.04969223102684046,0.6,7.1346732119017995,2023-06-28
S060,T043,Math,8,0.7703348460270898,0.7403018591968279,0.6575320125729744,2023-04-19,0.876627535896241,0.045251935849317054,0.6,8.37870330440826,2023-04-28
S060,T046,Chemistry,8,0.7703348460270898,0.7403018591968279,0.7676272263960915,2023-06-26,0.8546084931316176,0.049838995759550926,0.6,7.097129480449127,2023-07-04
S060,T048,Math,8,0.7703348460270898,0.7403018591968279,0.5726037616248777,2023-06-11,0.8936131860858604,0.04171344437777866,0.6,9.54951945376232,2023-06-21
S061,T002,Math,9,0.7431002645239804,0.7729064652464219,0.1903238767842207,2023-05-23,0.9591753304527479,0.02586119372982249,0.6,18.140857463511615,2023-06-11
S061,T004,Math,9,0.7431002645239804,0.7729064652464219,0.6123679256616388,2023-04-09,0.8747665206772643,0.04349674988300015,0.6,8.667943306971733,2023-04-18
S061,T007,Math,9,0.7431002645239804,0.7729064652464219,0.9259074468605311,2023-06-07,0.8120586164374859,0.05659832979403336,0.6,5.347204964746532,2023-06-13
S061,T010,Math,9,0.7431002645239804,0.7729064652464219,0.3628169331174045,2023-04-25,0.9246767191861113,0.03306899819736196,0.6,13.0791542536713,2023-05-09
S061,T020,Math,9,0.7431002645239804,0.7729064652464219,0.6156929804439206,2023-01-21,0.874101509720808,0.04363569080748729,0.6,8.622915108656208,2023-01-30
S061,T035,Physics,9,0.7431002645239804,0.7729064652464219,0.6578442987810492,2023-06-07,0.8656712460533823,0.04539702814524183,0.6,8.074880069314192,2023-06-16
S061,T036,Math,9,0.7431002645239804,0.7729064652464219,0.6259457357623512,2023-06-06,0.8720509586571219,0.044064113012761634,0.6,8.485776298368558,2023-06-15
S061,T037,Chemistry,9,0.7431002645239804,0.7729064652464219,0.8104680284305565,2023-03-19,0.8351465001234808,0.051774571820364386,0.6,6.386870849309513,2023-03-26
S061,T039,Math,9,0.7431002645239804,0.7729064652464219,0.5060518056476833,2023-01-22,0.8960297446800555,0.039054218565519924,0.6,10.268902288302453,2023-02-02
S061,T040,Chemistry,9,0.7431002645239804,0.7729064652464219,0.6935356902919043,2023-06-13,0.8585329677512112,0.046888430620526,0.6,7.641446327297957,2023-06-21
S061,T043,Math,9,0.7431002645239804,0.7729064652464219,0.6575320125729744,2023-03-19,0.8657337032949972,0.04538397893634286,0.6,8.07879151811064,2023-03-28
S061,T046,Chemistry,9,0.7431002645239804,0.7729064652464219,0.7676272263960915,2023-01-06,0.8437146605303738,0.049984423678397776,0.6,6.819818599307202,2023-01-13
S061,T049,Math,9,0.7431002645239804,0.7729064652464219,0.5188470716289035,2023-01-15,0.8934706914838114,0.039588882263081486,0.6,10.057972192256582,2023-01-26
S061,T050,Chemistry,9,0.7431002645239804,0.7729064652464219,0.5228042285646641,2023-03-15,0.8926792600966593,0.03975423624339033,0.6,9.993845372507439,2023-03-25
S062,T005,Math,8,0.6977086876958697,0.44047426414945423,0.7296418197747374,2023-01-21,0.8331551111234003,0.0545288988588537,0.6,6.020480595017174,2023-01-28
S062,T011,Math,8,0.6977086876958697,0.44047426414945423,0.6602993029112626,2023-06-08,0.8470236144960953,0.05126424004575,0.6,6.725914963339598,2023-06-15
S062,T021,Math,8,0.6977086876958697,0.44047426414945423,0.95,2023-06-19,0.7890834750783479,0.06490340367425113,0.6,4.220771840976976,2023-06-24
S062,T023,Math,8,0.6977086876958697,0.44047426414945423,0.5861978284086942,2023-04-09,0.861843909396609,0.04777552860663269,0.6,7.580125851586745,2023-04-17
S062,T034,Physics,8,0.6977086876958697,0.44047426414945423,0.6591772338546266,2023-04-07,0.8472480283074225,0.05121141282227512,0.6,6.738025941569392,2023-04-14
S062,T039,Math,8,0.6977086876958697,0.44047426414945423,0.5060518056476833,2023-01-28,0.8778731139488112,0.04400223869191713,0.6,8.648932921285345,2023-02-06
S062,T040,Chemistry,8,0.6977086876958697,0.44047426414945423,0.6935356902919043,2023-01-22,0.840376337019967,0.052829015451747625,0.6,6.377558878788853,2023-01-29
S062,T043,Math,8,0.6977086876958697,0.44047426414945423,0.6575320125729744,2023-05-09,0.8475770725637529,0.05113395549306933,0.6,6.755826292933016,2023-05-16
S063,T007,Math,11,0.5527096133039482,0.35486001876870266,0.9259074468605311,2023-03-29,0.7359023559494731,0.0696877867455526,0.6,2.9297498987883706,2023-04-01
S063,T008,Math,11,0.5527096133039482,0.35486001876870266,0.5248738669320687,2023-03-31,0.8161090719351656,0.04905465388333094,0.6,6.270931156383545,2023-04-07
S063,T011,Math,11,0.5527096133039482,0.35486001876870266,0.6602993029112626,2023-04-12,0.7890239847393268,0.05602227742742779,0.6,4.888538571671278,2023-04-17
S063,T013,Chemistry,11,0.5527096133039482,0.35486001876870266,0.40772158707475514,2023-06-14,0.8395395279066282,0.04302718217924243,0.6,7.807248540053428,2023-06-22
S063,T018,Math,11,0.5527096133039482,0.35486001876870266,0.6392227398350688,2023-04-23,0.7932392973545656,0.05493789061296783,0.6,5.082016799229901,2023-04-29
S063,T019,Chemistry,11,0.5527096133039482,0.35486001876870266,0.5470754029258438,2023-02-01,0.8116687647364106,0.05019692042865783,0.6,6.019546098438363,2023-02-08
S063,T030,Physics,11,0.5527096133039482,0.35486001876870266,0.3936578292566362,2023-01-21,0.842352279470252,0.04230360341146163,0.6,8.019852408245516,2023-01-30
S063,T040,Chemistry,11,0.5527096133039482,0.35486001876870266,0.6935356902919043,2023-04-13,0.7823767072631984,0.05773228584320031,0.6,4.597197015579266,2023-04-18
S063,T043,Math,11,0.5527096133039482,0.35486001876870266,0.6575320125729744,2023-04-01,0.7895774428069844,0.05587990064883377,0.6,4.913542462197626,2023-04-06
S063,T048,Math,11,0.5527096133039482,0.35486001876870266,0.5726037616248777,2023-06-07,0.8065630929966038,0.05151035163031824,0.6,5.743553684791361,2023-06-13
